transaction_id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,hour,amount,channel,card_present,merchant_category,distance_from_home_km,distance_from_last_txn_km,ratio_to_median_price,is_foreign_transaction,is_fraud
20935,-0.6689,1.1384,-0.4388,-1.467,-0.6085,1.2656,0.3975,-0.1588,1.3612,0.5244,3,9.93,online,0,dining,3.97,2.61,1.076,1,0
46522,-0.2357,-0.6541,-0.5344,-0.8563,-1.0658,0.3966,-0.9919,-0.2727,-0.1503,0.151,4,240.84,card_present,1,fuel,7.92,14.27,1.75,0,0
33819,0.8883,-0.9801,-0.0954,0.3227,-1.5971,0.3306,0.8735,1.3077,-0.4317,1.0965,11,11.96,card_present,1,dining,5.09,0.14,0.746,0,0
18242,-1.0519,0.1672,0.871,0.3299,1.1989,-0.5726,-1.3186,-1.9461,-0.0691,1.4303,6,20.3,online,0,fuel,14.27,5.95,1.777,0,0
27919,1.6526,-0.3851,1.2417,1.8357,1.7776,-2.1187,-0.0618,-1.4877,0.0372,0.1727,17,21.69,online,0,grocery,8.19,0.75,1.005,0,0
58291,0.6498,-0.1751,-1.5405,-1.1648,-0.1778,-0.2765,2.4452,-0.0977,-0.2418,0.3185,3,37.25,card_present,1,grocery,12.07,5.93,1.41,0,0
41118,-0.2995,0.1934,-0.544,-0.0232,-1.2166,-0.3267,-2.4331,0.1125,1.4529,-0.8476,19,30.96,card_present,1,online_retail,6.26,1.71,0.968,0,0
52647,1.0731,1.8977,3.347,2.281,-0.506,0.0186,-0.2594,0.725,0.0132,2.257,18,2.53,card_present,1,utilities,2.8,1.43,1.367,0,0
13541,0.6838,0.7472,-0.7754,-0.4099,1.5731,0.3793,-1.0632,-2.3432,0.9065,-0.1705,19,32.55,card_present,1,entertainment,3.66,2.31,1.47,0,0
38776,-1.0958,-0.6863,1.4536,-2.0671,-0.1611,1.0271,-0.9731,0.9361,-0.2869,0.2292,12,4.34,online,0,grocery,3.87,0.27,1.373,0,0
54876,-1.4698,-0.7636,0.6184,-1.1308,-1.2353,1.6893,-0.4327,-0.8961,0.6937,-0.1968,3,65.73,online,0,grocery,15.82,7.31,0.879,0,0
20706,-0.8382,0.3728,-0.3662,-1.0071,-1.3102,-0.6756,-0.8166,1.0152,-1.0631,-1.4127,15,65.68,online,0,travel,3.55,6.61,0.625,0,0
58633,-0.7771,-1.3449,0.2895,-2.1236,1.2246,-0.0855,0.4115,0.5954,0.3786,1.157,1,21.39,online,0,travel,3.72,0.38,1.714,0,0
38324,0.1548,-1.5642,0.7756,0.3622,0.6308,0.0314,0.7356,-0.4298,-0.1507,-0.6509,8,11.09,card_present,1,travel,7.35,0.81,1.752,0,0
20286,0.2336,-0.0603,-0.6988,-0.8463,-1.6904,0.8142,0.4663,-0.0132,0.6745,-1.0664,23,12.35,card_present,1,grocery,1.0,2.19,1.079,0,0
2727,0.3974,-2.0261,-0.4476,0.1242,-0.5914,-0.579,-1.3565,-0.5459,0.2244,-0.4736,19,148.95,card_present,1,online_retail,5.66,7.13,0.52,1,0
56176,-0.5156,0.9284,-0.7105,-1.3324,0.1593,2.7984,0.8548,-1.1801,0.8733,-0.1418,19,30.67,card_present,1,entertainment,22.15,0.04,0.697,0,0
2908,0.2862,1.2425,-0.1526,0.6777,0.0845,-1.1926,0.3199,-0.7902,-2.4275,-0.8799,7,23.52,card_present,1,utilities,7.23,2.34,0.908,1,0
38595,0.6383,0.5615,-0.71,-0.0038,-0.2735,-0.5824,1.2877,0.6186,-1.9729,2.2437,1,25.3,card_present,1,jewelry,16.23,5.75,0.832,1,0
34119,1.0282,2.0556,0.8472,-0.3149,-0.0784,0.7837,-0.12,0.4953,0.3358,-1.4907,15,4.22,card_present,1,jewelry,5.94,0.06,0.628,0,0
2219,-0.9775,1.1755,-0.4552,-1.1328,-0.4592,-1.5159,2.4664,1.2734,-1.2131,-1.1823,9,14.56,phone_order,0,online_retail,1.39,8.31,1.056,0,0
38128,0.5983,1.1954,1.4771,0.4837,-0.9578,1.9248,-1.4326,-1.8142,0.4607,1.3106,0,24.12,online,0,entertainment,7.21,4.26,0.591,0,0
17727,0.5479,-1.6798,-0.6518,1.1466,-0.0456,-0.4855,0.5243,0.0266,-0.4228,-0.9567,2,68.96,online,0,entertainment,9.49,0.95,0.972,0,0
30489,-0.7322,0.0219,0.7386,0.401,0.6596,-0.986,0.6777,-1.8091,-1.3933,-0.4795,17,16.29,card_present,1,cash_advance,4.36,2.14,1.195,0,0
52276,1.2913,-1.4207,0.1272,-0.9002,1.0919,0.133,-0.4996,-0.1779,-0.7833,1.3604,0,7.09,online,0,cash_advance,0.8,0.22,0.626,0,0
16719,1.0503,-1.3174,1.5635,0.6955,-0.9775,-0.1445,0.992,-0.588,-0.4197,0.2868,3,3.55,card_present,1,utilities,0.16,12.33,1.394,1,0
59180,-1.037,-1.942,0.4575,0.4033,-0.7138,1.3874,-0.9389,0.5905,-0.0083,-1.2054,17,13.59,online,0,dining,1.32,5.03,1.035,0,0
23885,0.2175,0.5986,-0.555,-0.222,-0.9992,-0.8245,1.3019,-0.4826,0.5577,-0.2634,15,20.84,online,0,dining,0.11,10.48,1.81,0,0
28361,0.886,-0.8623,1.3014,-0.5642,-0.0753,-0.5433,1.8374,1.64,1.1164,-2.0974,7,17.45,phone_order,0,jewelry,0.15,9.6,0.895,0,0
52792,-0.4524,-0.2954,-0.6669,1.3605,0.8193,-0.1819,-0.5813,-0.0276,0.7206,-0.071,6,69.5,online,0,electronics,0.15,0.12,0.484,0,0
20771,-1.1141,1.3301,0.5555,0.155,-0.7209,-1.3995,0.6002,0.6656,1.013,-1.1666,11,7.18,online,0,fuel,0.84,4.19,1.343,0,0
30611,-1.1291,-1.2971,-0.0633,0.6258,-1.7757,1.7566,-1.8271,2.107,-0.3247,0.1048,14,13.54,card_present,1,grocery,25.2,9.52,0.871,0,0
55366,0.7005,1.816,0.6221,0.4564,-0.0135,0.7768,1.2686,0.931,1.0871,-1.0887,18,14.81,online,0,cash_advance,3.28,3.42,0.87,0,0
10540,-1.1851,1.6022,-0.2858,-1.2299,0.0724,-1.3186,0.4614,0.1931,-0.6872,-0.7461,6,18.36,online,0,entertainment,7.38,0.7,1.975,0,0
23009,1.3703,0.0473,-1.1581,-0.1868,-0.4455,-0.0166,1.3384,0.5125,-1.1307,1.4186,9,12.76,online,0,utilities,4.72,4.14,0.844,0,0
34849,-0.5346,1.4976,-1.7861,-0.1543,1.3213,-2.1417,-0.4052,-0.9699,0.1751,-0.3544,5,33.42,online,0,online_retail,3.94,2.28,3.129,0,0
41416,0.0056,-1.4465,0.2922,-0.0072,0.2209,1.4136,1.3972,-0.2559,-0.1063,-0.4764,3,18.97,phone_order,0,electronics,5.81,13.72,0.852,0,0
30243,1.7236,0.3845,-1.3378,-0.7118,-1.4829,0.1259,-0.5579,0.2672,0.8429,-1.3203,4,176.07,card_present,1,dining,0.88,1.67,1.02,0,0
41742,-0.4962,-0.0684,1.7595,0.0822,-0.41,0.8487,0.2771,-0.6826,0.7768,0.5481,16,23.57,card_present,1,jewelry,10.41,0.84,1.459,1,0
23449,0.4198,-0.3911,-1.9331,-0.7496,-0.9334,-0.244,-0.0154,-0.0634,0.1516,0.1996,21,26.72,card_present,1,utilities,11.93,4.62,1.162,0,0
14598,0.4134,-1.6146,0.5679,0.8706,0.2258,-1.1711,-0.9611,0.1835,0.4434,0.4048,13,25.61,card_present,1,electronics,3.79,2.27,0.692,0,0
33114,-1.3216,-0.2337,-0.2937,-0.0041,-0.375,-0.5517,0.5716,-0.3719,-0.0703,0.8797,14,122.8,card_present,1,utilities,1.69,10.38,0.575,0,0
45436,0.2526,0.5319,-0.3557,0.0937,0.2407,0.0436,-0.2349,-0.197,-2.1863,-0.277,23,81.77,card_present,1,travel,3.24,1.89,0.712,0,0
32289,1.1466,-0.0211,-0.0629,-1.5126,-1.0036,-0.9153,-1.0928,-0.3265,-1.2094,-0.8687,6,79.18,card_present,1,entertainment,6.68,12.39,0.663,0,0
50871,-1.0037,-0.0364,1.7697,0.1185,0.73,-0.5691,-0.1645,-1.2614,-0.4522,-0.6161,20,15.2,card_present,1,electronics,6.17,5.9,0.682,0,0
35129,0.3262,0.1267,-0.1121,-0.1991,-0.4631,0.3228,0.2341,2.2501,-1.5155,0.1885,9,564.21,card_present,1,fuel,11.1,0.36,0.674,0,0
28633,0.2219,-1.6687,-1.2826,0.5083,-1.495,-0.5852,-0.6263,-0.199,-1.3258,0.3408,12,256.8,card_present,1,electronics,1.2,6.92,1.098,0,0
14767,-1.078,-0.6397,2.5788,0.4416,1.0593,-0.1887,1.897,0.5764,0.4608,0.9199,8,175.37,card_present,1,dining,0.28,,1.357,0,0
35987,1.6745,-0.8216,-0.577,-0.232,-0.3959,-1.1925,1.3567,0.5952,-0.1982,-0.8343,4,44.94,phone_order,0,fuel,0.32,0.48,1.282,0,0
11509,0.9535,-0.5042,1.1769,-0.4027,1.4067,1.5072,-0.745,1.8015,-0.6179,-0.7683,9,129.58,card_present,1,travel,25.27,0.02,1.706,0,0
36307,0.7707,-0.656,0.334,1.2372,0.7013,-0.3488,-0.26,0.413,0.754,0.4479,10,107.49,online,0,travel,15.65,8.72,0.92,0,0
18586,-0.1844,-0.1266,1.2375,0.5664,0.0082,-0.4152,-0.4226,0.9168,-1.1666,0.3478,6,107.31,card_present,1,electronics,2.77,0.86,0.689,0,0
20904,0.4935,1.5934,-2.916,0.8253,-0.102,0.4968,-1.9391,0.2144,-0.3246,-1.3039,22,43.85,online,0,entertainment,10.08,1.01,0.551,0,0
38151,-0.4103,-1.4168,1.9466,-0.011,0.9393,-0.5465,1.3009,2.0676,1.568,1.4546,2,54.3,card_present,1,electronics,2.14,1.15,1.586,0,0
46701,1.3563,0.6465,-0.7481,0.3556,1.097,-0.7701,0.8054,-1.1,0.9419,0.2869,22,44.27,online,0,entertainment,0.22,3.53,1.234,0,0
26403,0.0943,0.1563,-0.2205,-2.9087,-2.2076,0.7006,-0.503,-1.8988,0.6765,-0.0755,22,25.42,card_present,1,travel,4.14,5.0,1.907,0,0
17253,0.1136,0.1109,-0.8681,-0.5808,-1.2426,2.0052,-0.9216,-0.8499,-0.5162,0.011,14,9.86,phone_order,0,grocery,14.83,1.08,0.536,0,0
6435,-0.3858,-0.1387,-1.6542,0.8031,1.0287,0.0878,0.3311,-0.2423,1.0513,-2.8716,16,72.88,phone_order,0,travel,0.14,0.02,0.872,0,0
35673,0.1302,0.3487,-2.0756,-0.1413,-0.5657,0.2505,-2.0058,-0.65,-0.1079,0.4302,22,34.63,phone_order,0,entertainment,7.71,3.72,1.881,0,0
34102,-1.9586,0.7536,2.0854,0.2984,0.9587,0.3096,0.8226,-0.1988,0.2092,0.2907,5,34.34,online,0,fuel,42.87,2.18,0.972,0,0
39999,-0.6012,0.8363,-0.3647,-0.3991,-0.761,-0.9813,-0.5633,-0.0138,-0.4769,-0.6079,16,8.93,online,0,travel,3.48,1.88,0.884,0,0
16698,1.1355,0.047,-0.5086,-0.3125,-1.4002,0.2546,1.1387,0.1681,-0.4791,-1.5383,19,24.66,online,0,travel,2.91,2.5,1.353,0,0
37701,0.8861,0.3211,-0.4353,-0.4628,-0.7798,-1.3275,0.1222,-0.8751,0.9308,-0.1457,8,93.0,card_present,1,jewelry,4.84,1.5,0.983,0,0
29214,1.7996,-1.0435,-0.9825,2.6815,1.2209,1.8884,0.1863,-0.0771,0.9357,-0.8783,11,1.78,phone_order,0,online_retail,5.16,5.31,0.837,0,0
38756,-1.5146,-0.5068,0.0739,-1.62,-1.2784,0.1236,-0.1749,1.0158,-0.1687,-0.3219,21,38.14,card_present,1,grocery,5.08,5.42,1.0,0,0
23418,-0.8165,-0.0134,-0.6775,-0.4753,0.1553,0.3265,1.9445,1.4899,-1.8422,0.7611,23,68.57,card_present,1,jewelry,15.99,0.41,0.765,0,0
31867,-0.4631,1.6554,0.4872,1.0716,-0.652,-1.5877,0.0377,0.3501,0.2529,0.5142,5,4.47,online,0,utilities,5.74,0.03,1.236,0,0
39584,-0.3926,0.4998,-0.8268,-0.6251,0.8967,-1.2642,-1.3322,-1.1426,-0.7349,-0.0433,9,36.26,online,0,dining,9.25,3.4,0.629,0,0
274,1.0981,-1.3042,0.7068,0.5311,0.9505,0.733,0.254,0.4932,0.8321,-0.2857,21,7.18,phone_order,0,jewelry,3.7,0.32,1.003,0,0
10676,0.3498,-1.4143,-1.2634,-0.5062,1.6794,-0.9828,-0.6074,0.1373,0.5792,0.1926,16,9.12,phone_order,0,online_retail,1.3,2.95,0.834,0,0
32839,-0.7565,-0.0695,-0.7179,-0.6656,-1.7896,-0.399,-1.7786,-1.3165,1.4037,-0.4292,4,26.41,online,0,utilities,1.32,9.15,0.773,0,0
10050,1.2561,0.492,1.389,-1.4467,-0.9054,-0.0883,0.8173,-0.6135,-1.3272,1.4866,23,34.05,online,0,dining,0.03,3.07,1.623,0,0
41479,-0.3827,-1.8085,-0.0679,0.3733,-0.7373,0.6898,0.2824,1.9593,0.4887,0.2635,15,15.76,online,0,jewelry,2.83,0.93,0.935,0,0
12388,-2.4782,-0.7514,0.7002,1.1404,2.2817,2.5194,0.441,0.0546,0.5914,0.9907,15,16.47,online,0,fuel,2.05,0.34,1.715,0,0
29587,-0.1083,-0.2369,1.6837,-1.8155,0.5717,-0.4056,0.6519,-0.3406,0.2203,-0.5863,11,6.76,card_present,1,utilities,1.33,4.39,1.175,0,0
49323,-1.7622,-0.2212,-0.3962,0.9481,1.0574,0.3375,1.1394,-0.2955,-0.1733,-0.6113,18,13.86,card_present,1,electronics,5.47,3.87,0.775,0,0
45861,-0.02,-2.8935,0.5006,-0.1949,-0.155,0.1971,-0.0836,0.822,-0.9309,1.0928,17,14.34,card_present,1,cash_advance,12.01,5.32,1.407,0,0
32303,1.6031,-0.0605,-0.5804,0.3924,-0.5239,-1.2039,-0.8098,-0.0154,-0.6978,0.8716,23,157.99,card_present,1,online_retail,1.34,1.81,1.65,0,0
51811,-0.258,0.3156,-2.5489,-0.2282,-0.8411,-0.2084,-1.2222,-1.2567,0.7117,1.3263,10,22.06,card_present,1,travel,3.12,2.53,1.027,0,0
17354,-0.4391,0.3486,0.1567,-0.8429,0.2016,0.2426,-0.9676,0.3488,-0.5562,0.8637,5,6.65,card_present,1,grocery,1.75,1.07,1.934,0,0
47121,-0.6124,1.8216,0.4678,-0.5207,1.2677,0.0459,-0.2098,-0.5912,1.4861,2.1986,4,98.48,online,0,online_retail,1.8,3.6,0.809,0,0
43435,-0.0639,-1.9852,-0.8327,0.1194,-0.8461,0.9998,0.4045,-0.3477,0.1912,1.2646,15,6.23,online,0,utilities,18.42,6.02,0.665,0,0
18648,1.0255,-0.5432,-0.8636,0.3855,0.0893,0.2368,-0.2254,-1.2618,-0.4539,1.9899,9,28.16,online,0,online_retail,15.82,0.77,1.666,0,0
41588,0.5766,-0.3521,1.4462,0.1827,0.7256,-0.7311,0.296,1.9681,1.357,-0.2554,5,1.12,card_present,1,grocery,0.05,0.52,1.098,0,0
52095,0.2437,-0.0039,-0.2722,0.2098,1.4325,-0.3283,-1.0609,0.5952,1.4767,-0.236,10,30.55,card_present,1,utilities,20.42,0.88,0.508,0,0
52522,0.2973,-1.6101,1.4731,-0.0685,1.5464,1.0368,0.5168,-1.177,-0.7194,-1.086,4,28.69,online,0,travel,14.13,2.71,0.722,0,0
27301,0.6092,-0.7257,-0.7095,1.2713,0.1331,-0.4389,1.3005,-1.3421,-0.8745,0.392,1,74.95,card_present,1,jewelry,2.83,6.73,1.171,1,0
10724,0.6695,-0.18,-0.6947,1.167,-0.8679,-0.8075,0.3775,0.4129,-0.6799,1.5131,7,4.16,card_present,1,entertainment,3.32,3.13,1.564,0,0
13343,-0.9875,0.267,-0.589,0.2038,0.3371,0.0067,-0.6703,-0.2442,0.1933,-0.3353,19,16.12,online,0,electronics,7.99,0.25,0.872,0,0
4466,0.9364,0.9992,1.453,-0.0467,-0.3149,0.853,0.5988,-0.4574,0.353,-1.6032,5,21.42,online,0,fuel,3.86,0.04,0.961,1,0
18619,1.1731,0.9586,0.3994,1.2107,-0.1732,1.1091,-0.7,0.4683,0.2593,-0.4352,1,39.8,online,0,dining,1.66,5.83,1.235,0,0
47017,1.6363,-0.5535,0.1337,-0.8671,-0.2164,0.7242,-0.5396,-0.4316,-1.5272,0.1915,12,20.29,online,0,utilities,4.79,1.35,0.83,0,0
14091,1.327,0.1997,0.6512,0.4455,-0.4,-2.0879,0.9386,-1.0518,-0.0098,0.6784,14,18.86,card_present,1,online_retail,4.64,0.64,1.813,0,0
12423,-0.5714,-0.4429,-0.8282,2.0631,0.5111,0.658,-0.641,-2.1308,0.5846,0.6724,10,17.85,card_present,1,utilities,1.36,2.2,1.155,0,0
43634,-0.2477,0.7174,-0.8668,-1.6783,0.0422,0.2997,-0.6849,-1.0607,-1.6427,1.5251,7,16.01,card_present,1,dining,5.21,1.88,0.683,0,0
30115,0.9924,1.3347,1.0789,1.2588,-0.2134,-1.0352,-0.9348,0.5949,-1.2784,0.4629,6,65.42,card_present,1,electronics,8.39,6.82,1.395,0,0
1787,-1.7257,0.0202,1.2203,0.0432,0.8577,-0.0514,0.0336,0.5163,2.2212,-2.2966,20,8.45,card_present,1,jewelry,39.14,8.52,1.271,0,0
53652,-0.4679,0.8336,0.8069,0.374,-0.0126,0.9929,-0.4308,-1.9187,-0.3403,-0.159,14,55.49,online,0,entertainment,14.3,0.7,0.821,1,0
40336,-0.1452,-0.069,-0.8179,0.5845,-0.4946,-0.4745,-0.461,0.2826,0.6351,0.5946,16,2.52,phone_order,0,entertainment,16.78,4.54,0.913,1,0
15556,1.9012,0.2171,-0.8411,-1.5154,-0.4207,-0.4239,0.4382,-0.0953,0.3812,-0.3974,16,128.4,card_present,1,utilities,9.09,1.74,1.252,0,0
57622,-1.7335,2.2263,-1.4666,2.2927,0.8576,-0.8281,-0.1464,-0.4926,0.6745,0.6439,3,144.93,card_present,1,utilities,12.58,4.59,0.984,0,0
53845,-0.6328,2.0778,-0.8736,1.7413,-0.2143,-0.3047,-0.2666,1.1237,-0.2013,1.3109,9,24.33,online,0,fuel,2.13,3.49,1.558,0,0
56824,0.318,-1.778,0.0179,-0.2526,-1.5713,-1.327,0.92,1.8716,1.6985,-1.0784,17,30.06,card_present,1,electronics,22.61,18.11,0.848,1,0
43260,-1.5414,0.6857,1.0088,0.7402,0.4576,-1.4157,-2.1415,0.3745,1.7957,0.3783,0,17.63,card_present,1,online_retail,18.52,0.5,0.829,1,0
55630,-1.1672,0.4243,-0.2544,-0.1431,0.0484,1.5564,0.6631,2.0891,0.9382,0.1235,14,29.39,card_present,1,cash_advance,0.58,6.29,1.574,0,0
43843,-0.3225,0.6222,1.0474,-3.4503,1.0777,0.7744,0.781,-0.249,-0.3553,1.1377,8,6.28,online,0,fuel,5.05,3.98,0.546,0,0
14277,0.3547,1.442,-0.0306,-0.1597,-1.201,-0.0511,-2.6572,-1.4805,-1.8976,-1.5597,23,7.89,card_present,1,grocery,21.95,5.1,1.275,0,0
58661,1.5255,-1.4912,-0.1149,0.1739,0.2068,-0.8118,-1.1354,-1.001,0.1584,0.9448,10,31.7,card_present,1,jewelry,6.88,2.53,0.698,0,0
49070,0.065,0.2636,1.3879,-0.3904,-0.4886,0.3336,0.4418,0.5445,-1.54,-1.6071,5,3.65,online,0,dining,5.85,0.9,1.082,0,0
3777,-1.0193,-0.5608,-1.6934,0.9571,1.4253,1.1926,0.2848,1.2006,-0.5597,-0.3583,18,51.96,card_present,1,cash_advance,3.32,0.84,1.138,0,0
46134,0.1789,0.2738,-0.0568,1.5724,-0.9662,-0.1706,1.4245,-1.0832,-0.3409,-1.2219,2,23.22,online,0,utilities,0.97,0.39,1.511,0,0
29526,0.3643,0.8705,-0.2654,1.1021,-0.3882,-0.6627,-0.667,2.5427,0.8699,0.3922,8,6.03,online,0,travel,8.59,1.98,0.966,1,0
38051,-0.0062,-0.2094,-0.3842,0.3181,-0.4347,0.7188,-0.1461,0.3994,-1.9642,-1.282,9,26.04,phone_order,0,entertainment,2.51,9.21,0.781,0,0
42362,0.6193,-0.1326,-0.1067,-1.5966,0.3379,-0.9866,-0.2304,-1.6105,0.5645,1.0625,6,14.71,card_present,1,fuel,2.21,0.39,0.806,0,0
20365,0.0355,1.5318,-0.5434,0.5051,0.9263,-0.2487,-1.7054,-1.5411,0.3531,-0.8813,19,21.93,phone_order,0,entertainment,18.42,3.32,0.801,0,0
57227,-0.4246,0.2278,0.6322,1.1391,0.1722,-0.9191,0.3169,1.4837,0.5677,0.0042,11,8.08,card_present,1,online_retail,11.52,6.49,0.831,1,0
16065,-1.5586,-0.9609,0.1358,-0.5808,-0.181,-1.3843,-1.854,0.2556,1.0832,0.7501,12,45.66,online,0,grocery,3.66,1.07,1.43,1,0
20428,0.0154,0.6922,-0.2941,0.3827,0.2892,-0.665,0.5615,-0.7539,0.3136,1.8206,23,21.92,online,0,utilities,0.74,0.04,1.179,0,0
43512,-0.4002,0.9031,-0.0268,-0.8525,1.7048,-1.0508,-0.5076,0.6315,0.4934,-1.2391,15,2.44,online,0,entertainment,7.6,0.07,0.87,0,0
45798,0.0881,0.1647,0.2243,-1.6201,0.7669,-0.2817,-1.5741,-0.4246,-1.188,0.6007,20,5.94,online,0,utilities,0.72,13.37,0.728,0,0
49538,0.7143,-0.991,0.1635,0.1158,0.3748,1.0124,-1.313,-1.0055,-2.3774,-0.5107,8,56.38,phone_order,0,fuel,17.52,4.6,0.564,0,0
11430,-1.1993,-1.5535,-0.5987,-0.3615,0.344,-1.2366,-0.0894,1.4721,0.1043,-2.9075,11,48.02,online,0,entertainment,4.68,1.06,0.789,0,0
46993,1.8398,-1.8301,-1.0232,-0.5854,-0.516,0.0091,0.5325,0.3894,-0.8876,0.245,21,40.42,card_present,1,dining,7.45,5.82,0.729,0,0
24908,-2.1814,-1.086,-0.2073,-0.377,0.6374,-2.5765,-0.0128,0.7928,1.0799,-1.7128,12,33.11,card_present,1,grocery,26.21,1.38,1.185,0,0
3038,0.2884,-0.5827,-1.5472,1.4804,-0.6508,0.869,-2.2979,0.7773,0.1125,-0.3794,23,61.34,online,0,jewelry,5.16,12.38,0.969,0,0
18084,-0.8551,0.7049,0.6245,-0.4999,-1.6271,-0.4595,-0.616,0.1967,1.9588,1.6268,18,13.71,card_present,1,electronics,0.27,13.61,1.149,0,0
8376,1.7347,-0.5467,0.6999,0.5407,0.2989,-1.0367,0.5312,-0.4034,-1.3702,-0.3194,18,73.84,card_present,1,jewelry,4.76,5.62,1.871,0,0
21839,0.6714,0.1087,-1.0737,0.5584,1.355,-0.7852,3.1519,-0.3152,-0.2406,-1.2713,2,12.32,card_present,1,grocery,18.02,8.48,0.748,1,0
36084,-0.8475,1.3057,0.8019,-0.3292,0.4476,-0.8019,0.9779,-0.9017,-0.8487,-0.884,21,35.64,card_present,1,fuel,0.48,0.3,0.99,0,0
33053,-1.146,0.8174,-0.0436,-1.2255,0.4133,1.9353,-0.5583,0.6937,-0.2606,0.0272,15,127.39,online,0,grocery,6.89,3.75,1.697,0,0
50803,0.2378,-0.0966,0.3103,-1.7404,0.283,1.4104,0.3513,-1.1758,0.1454,1.2184,15,135.59,card_present,1,travel,40.21,0.59,0.546,0,0
13296,-0.2475,-0.0769,-0.2841,1.1093,0.9371,-0.913,0.3869,-1.0299,1.5434,0.0638,2,128.63,card_present,1,entertainment,6.23,2.53,0.586,0,0
57808,0.4078,-0.8983,1.0862,0.6228,0.7155,2.6231,1.8747,2.0378,-1.2218,-0.3761,8,69.7,card_present,1,grocery,8.96,0.42,2.015,0,0
22088,0.6878,0.2885,-0.5797,-1.1573,0.1979,2.2592,0.9874,-1.3629,-2.5616,0.1006,6,28.89,card_present,1,online_retail,22.21,0.15,1.075,0,0
7169,-0.456,0.275,1.5934,-0.1091,1.1062,-1.4456,-1.25,0.2902,0.3774,0.1162,0,55.01,online,0,electronics,0.38,2.99,1.29,1,0
48984,-0.8455,-1.2863,-0.6476,1.2063,-1.7799,0.6596,-0.7801,-2.1097,-0.6317,0.951,5,44.1,card_present,1,electronics,15.28,0.83,1.758,0,0
22956,0.1998,2.125,-1.4207,1.6326,0.8712,-1.1089,1.6133,-2.1947,1.6058,0.4106,0,5.0,phone_order,0,entertainment,18.04,3.95,1.198,0,0
49802,0.9653,-0.9191,0.641,-1.147,-0.169,0.192,-0.9382,-0.5864,-0.7119,-1.4576,11,10.84,online,0,utilities,4.83,4.74,1.376,0,0
14085,-0.3882,0.2726,-0.3012,0.1273,1.3282,0.214,-0.7696,2.5844,0.0706,0.0303,12,33.7,online,0,entertainment,3.48,1.51,2.086,0,0
23521,1.3593,0.8131,0.0789,1.0801,0.9789,0.202,-2.625,0.3836,-1.1779,0.291,3,113.87,online,0,travel,0.9,1.78,0.933,0,0
20485,0.6312,-0.8047,1.3626,0.0974,0.3154,0.4064,0.7919,-0.6024,-0.1935,-0.5944,8,11.58,card_present,1,entertainment,13.3,6.11,0.871,0,0
11994,-0.0579,0.4904,-0.5795,0.6065,1.1201,-0.9238,0.1516,-1.4244,-0.7798,-0.9523,4,46.52,phone_order,0,utilities,0.31,2.79,0.851,0,0
20297,1.1154,0.7784,-0.7006,-0.5678,-0.1006,-0.2131,0.0526,1.5107,1.0337,-1.2602,1,12.27,card_present,1,jewelry,14.88,0.39,0.676,0,0
12987,0.5083,-0.3059,1.3053,0.7111,0.7305,-0.0094,0.108,-0.4773,-1.1666,-0.0314,4,40.4,card_present,1,cash_advance,7.98,8.61,1.108,0,0
59503,0.76,1.0627,1.6072,-1.3391,-0.6632,-1.5134,0.2531,-1.7262,0.5878,-0.1075,14,77.98,online,0,entertainment,0.73,3.53,1.043,0,0
15481,-0.8555,-1.1808,-0.9401,-0.1414,-0.0642,-0.1331,-1.448,-0.2574,-0.4623,-0.0039,22,36.73,phone_order,0,cash_advance,70.94,5.1,0.725,0,0
6014,1.4762,-1.603,0.0109,-2.1347,-0.4427,0.2815,0.4317,-0.0216,-0.3707,1.99,20,3.29,online,0,entertainment,27.06,8.58,2.369,1,0
59766,-1.4781,0.5667,0.956,0.78,-0.6672,-1.2461,-1.4468,1.263,-1.7291,1.5599,22,3.11,card_present,1,dining,7.12,0.73,1.071,0,0
56140,0.3602,0.2849,0.0886,0.0526,0.013,-0.6678,0.0246,-0.3172,0.7964,0.4599,16,22.65,card_present,1,cash_advance,0.01,0.08,1.205,0,0
42813,-2.5045,-1.2125,1.0034,-2.1965,-0.3008,-0.3991,-1.0925,-1.9502,-0.8999,-0.3755,3,62.8,online,0,fuel,5.1,2.58,1.443,1,0
19354,-2.1532,-0.9141,1.566,2.0812,-0.6859,0.3551,0.6492,-1.2116,-1.3654,2.3349,3,179.17,card_present,1,cash_advance,24.78,0.36,0.348,0,0
32759,-0.826,1.8015,0.818,0.4527,1.923,0.6951,-1.9124,0.3671,-0.676,0.637,6,25.03,phone_order,0,electronics,28.18,2.26,0.788,0,0
55385,-1.8298,1.4536,-0.6272,-0.7677,-1.3037,0.0001,-0.8284,0.5239,-0.62,-0.6655,4,21.61,online,0,travel,11.87,2.56,0.835,0,0
3389,-1.7632,0.0763,0.7812,2.2019,0.8255,-4.5118,-0.207,0.6603,1.7832,0.955,16,30.2,online,0,grocery,0.82,3.91,0.647,0,0
41645,-0.6827,1.4527,0.851,-1.177,0.4898,-1.0781,-0.1252,0.528,-1.4284,-0.8104,8,10.5,online,0,utilities,4.27,2.31,1.057,0,0
51008,0.5401,1.6843,-0.7903,1.1891,1.2016,-1.9906,1.7579,-0.8397,0.4389,-0.0985,17,61.31,card_present,1,fuel,0.71,8.07,0.725,0,0
